school_code,name,type,phone,address,postcode,state,city,ppd,location,integration,
NEE2068,SEKOLAH MENENGAH KEBANGSAAN BUKIT SAUJANA,SMK,66471598,"KM7, JALAN PANTAI, BAGAN PINANG",71050,NEGERI SEMBILAN,PORT DICKSON,PPD PORT DICKSON,Luar Bandar,Y,
NEE3037,SEKOLAH MENENGAH KEBANGSAAN DATUK ABDULLAH,SMK,64382577,ASTANA RAJA,71350,NEGERI SEMBILAN,KOTA,PPD REMBAU,Bandar,Y,
NEE4098,SEKOLAH MENENGAH KEBANGSAAN DATO' KLANA PUTRA,SMK,387667769,"BT 14, JALAN BESAR LENGGENG",71750,NEGERI SEMBILAN,LENGGENG,PPD SEREMBAN,Luar Bandar,Y,
NEE4099,SEKOLAH MENENGAH KEBANGSAAN RANTAU,SMK,66941269,"KM 11, JLN LINSUM",71200,NEGERI SEMBILAN,SEREMBAN,PPD SEREMBAN,Bandar,N,
NEE4100,SEKOLAH MENENGAH KEBANGSAAN DATO' MOHD SAID,SMK,67991213,PEKAN NILAI,71800,NEGERI SEMBILAN,NILAI,PPD SEREMBAN,Bandar,N,
NEE4101,SEKOLAH MENENGAH KEBANGSAAN MANTIN,SMK,67581251,"BATU 10, JALAN BESAR MANTIN",71700,NEGERI SEMBILAN,MANTIN,PPD SEREMBAN,Bandar,Y,
NEE4102,SEKOLAH MENENGAH KEBANGSAAN (FELDA) SERI SENDAYAN,SMK,67922569,"JALAN BESAR, FELDA SENDAYAN",71950,NEGERI SEMBILAN,SEREMBAN,PPD SEREMBAN,Bandar,N,
NEE5037,SEKOLAH MENENGAH KEBANGSAAN TUNKU BESAR,SMK,64415425,KM 2 JALAN SEREMBAN,73000,NEGERI SEMBILAN,TAMPIN,PPD TAMPIN,Bandar,N,
NEE5038,SEKOLAH MENENGAH KEBANGSAAN TUANKU ABDUL RAHMAN,SMK,79481055,JALAN TOK SULONG,73400,NEGERI SEMBILAN,GEMAS,PPD TAMPIN,Bandar,Y,
NEE5039,SEKOLAH MENENGAH KEBANGSAAN BUKIT JALOR,SMK,64479305,JALAN AIR KUNING,73200,NEGERI SEMBILAN,GEMENCHEH,PPD TAMPIN,Luar Bandar,Y,
NEE5040,SEKOLAH MENENGAH KEBANGSAAN DATO' MOHD TAHA,SMK,64316544,"KM 28, JALAN TAMPIN GEMAS",73200,NEGERI SEMBILAN,GEMENCHEH,PPD TAMPIN,Bandar,Y,
NEE6001,SEKOLAH MENENGAH KEBANGSAAN DATUK MANSOR,SMK,64541121,KM 4 JALAN JUASSEH,72100,NEGERI SEMBILAN,BAHAU,PPD JEMPOL/JELEBU,Bandar,N,
NEE6002,SEKOLAH MENENGAH KEBANGSAAN BATU KIKIR,MODEL KHAS,64981393,BATU KIKIR,72200,NEGERI SEMBILAN,BATU KIKIR,PPD JEMPOL/JELEBU,Bandar,N,
NFT0001,SEKOLAH MENENGAH AGAMA KUALA KLAWANG,SM SABK,66138523,JLN MASJID LAMA,71600,NEGERI SEMBILAN,KUALA KLAWANG,PPD JEMPOL/JELEBU,Luar Bandar,N,
NFT0002,SEKOLAH MENENGAH AGAMA DATO' HAJI TAN AHMAD,SM SABK,64914680,KAMPUNG SIMPANG DURIAN,72400,NEGERI SEMBILAN,SIMPANG DURIAN,PPD JEMPOL/JELEBU,Luar Bandar,N,
NFT1001,SEKOLAH MENENGAH RENDAH AGAMA JOHOL,SM SABK,64367973,KAMPUNG PASIT JALAN TAMPIN-KUALA PILAH,73100,NEGERI SEMBILAN,JOHOL,PPD KUALA PILAH,Luar Bandar,N,
NFT1002,SEKOLAH MENENGAH RENDAH AGAMA ULU JEMPOL,SM SABK,64983115,BATU KIKIR,72200,NEGERI SEMBILAN,KUALA PILAH,PPD KUALA PILAH,Luar Bandar,N,
NFT1003,SEKOLAH MENENGAH AGAMA SAINS KUALA PILAH,SM SABK,64367510,KUALA PILAH,73100,NEGERI SEMBILAN,JOHOL,PPD KUALA PILAH,Luar Bandar,N,
NFT2001,SEKOLAH MENENGAH RENDAH AGAMA CHUAH,SM SABK,66581701,"KM 25, JALAN PORT DICKSON - SG NIPAH",71960,NEGERI SEMBILAN,PORT DICKSON,PPD PORT DICKSON,Bandar,N,
NFT2002,SEKOLAH MENENGAH AGAMA TELOK KEMANG,SM SABK,66625366,BATU 9 JALAN PANTAI,71050,NEGERI SEMBILAN,SI RUSA,PPD PORT DICKSON,Bandar,N,
NFT3001,SEKOLAH MENENGAH AGAMA HAJI MOHD.YATIM,SM SABK,64381411,KG GADONG,71350,NEGERI SEMBILAN,KOTA,PPD REMBAU,Luar Bandar,N,
NFT3002,SEKOLAH MENENGAH AGAMA REMBAU,SM SABK,66852404,JALAN DATO' SEDIA RAJA,71300,NEGERI SEMBILAN,REMBAU,PPD REMBAU,Bandar,N,
NFT4001,SEKOLAH MENENGAH AGAMA RANTAU,SM SABK,66943626,KUALA SAWAH,71200,NEGERI SEMBILAN,RANTAU,PPD SEREMBAN,Bandar,N,
NFT4002,SEKOLAH MENENGAH AGAMA NILAI,SM SABK,67991826,LOT 7258,71800,NEGERI SEMBILAN,NILAI,PPD SEREMBAN,Bandar,N,
NFT4003,SEKOLAH MENENGAH AGAMA DATO' KLANA PETRA MAAMOR,SM SABK,67639361,"KM 5, JALAN SEREMBAN KUALA PILAH, AMPANGAN",70400,NEGERI SEMBILAN,SEREMBAN,PPD SEREMBAN,Bandar,N,
NFT5001,SEKOLAH MENENGAH AGAMA REPAH,SM SABK,64414750,KM4 JLN TAMPIN -GEMAS,73000,NEGERI SEMBILAN,TAMPIN,PPD TAMPIN,Bandar,N,
NFT5002,SEKOLAH MENENGAH AGAMA GEMAS,SM SABK,79482031,JALAN BATU ANAM,73400,NEGERI SEMBILAN,GEMAS,PPD TAMPIN,Bandar,N,
NFT6001,SEKOLAH MENENGAH AGAMA HAJI MUHAMAD,SM SABK,64545432,LOT 3222 KAMPUNG JAMBU LAPAN,72100,NEGERI SEMBILAN,BAHAU,PPD JEMPOL/JELEBU,Bandar,N,
NFT6002,SEKOLAH MENENGAH AGAMA DATO' HAJI MUSTAFA,SM SABK,64981350,LOT 6348,72200,NEGERI SEMBILAN,BATU KIKIR,PPD JEMPOL/JELEBU,Luar Bandar,N,
NHA0001,KOLEJ VOKASIONAL KUALA KLAWANG,KV,66137463,"KM. 3, JALAN TITI",71600,NEGERI SEMBILAN,KUALA KLAWANG,PPD JEMPOL/JELEBU,Luar Bandar,N,
NHA1001,KOLEJ VOKASIONAL JUASSEH,KV,64981572,JALAN BATU KIKIR,72500,NEGERI SEMBILAN,JUASSEH,PPD KUALA PILAH,Bandar,N,
NHA2002,KOLEJ VOKASIONAL PORT DICKSON,KV,66512266,"KM 5, JALAN SEREMBAN",71000,NEGERI SEMBILAN,PORT DICKSON,PPD PORT DICKSON,Bandar,N,
NHA3001,KOLEJ VOKASIONAL DATO' UNDANG HJ. MUHAMAD SHARIP,KV,66851241,JALAN DATO' RAJA MOHD DOM,71300,NEGERI SEMBILAN,REMBAU,PPD REMBAU,Bandar,N,
NHA3002,KOLEJ VOKASIONAL DATO LELA MAHARAJA,KV,66851218,"KM20, JALAN SEREMBAN TAMPIN, CHEMBONG",71300,NEGERI SEMBILAN,REMBAU,PPD REMBAU,Bandar,N,
NHA4001,KOLEJ VOKASIONAL AMPANGAN,KV,67624981,"KM 4 JALAN  SEREMBAN-KUALA PILAH, AMPANGAN",70400,NEGERI SEMBILAN,SEREMBAN,PPD SEREMBAN,Bandar,N,
NKE4144,SMT TUANKU JAAFAR,SMT,67638307,"KM 4 JALAN SEREMBAN-KUALA PILAH, AMPANGAN",70400,NEGERI SEMBILAN,SEREMBAN,PPD SEREMBAN,Bandar,N,
NRA3001,SEKOLAH MENENGAH KEBANGSAAN AGAMA DATO' HAJI ABU HASSAN HAJI SAIL,SMKA,66857162,KILOMETER 1 JALAN SEPERI,71400,NEGERI SEMBILAN,PEDAS,PPD REMBAU,Luar Bandar,N,
NRA4001,SEKOLAH MENENGAH KEBANGSAAN AGAMA SHEIKH HJ MOHD SAID,SMKA,67623778,JALAN TUNKU KURSHIAH,70400,NEGERI SEMBILAN,SEREMBAN,PPD SEREMBAN,Bandar,N,
NRA4002,SEKOLAH MENENGAH AGAMA PERSEKUTUAN LABU,SBP,67912245,"KM 11, JLN LABU",71900,NEGERI SEMBILAN,LABU,PPD SEREMBAN,Bandar,N,
NRA6001,SEKOLAH BERASRAMA PENUH INTEGRASI JEMPOL,SBP,64985978,KM 1 JALAN BATU KIKIR,72200,NEGERI SEMBILAN,BATU KIKIR,PPD JEMPOL/JELEBU,Bandar,N,
PEA0001,SEKOLAH MENENGAH KEBANGSAAN PRAI,SMK,43903099,BANDAR PERAI JAYA,13700,PULAU PINANG,PERAI,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEA0002,SEKOLAH MENENGAH KEBANGSAAN BERAPIT,SMK,45399967,JALAN BERAPIT,14000,PULAU PINANG,BUKIT MERTAJAM,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEA0003,SEKOLAH MENENGAH KEBANGSAAN GUAR PERAHU,SMK,45213128,GUAR PERAHU,14400,PULAU PINANG,BUKIT MERTAJAM,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEA0004,SEKOLAH MENENGAH KEBANGSAAN SEBERANG JAYA,SMK,43996601,"LENGKOK SEMBILANG, SEBERANG JAYA",13700,PULAU PINANG,PERAI,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEA0005,SEKOLAH MENENGAH KEBANGSAAN PERMATANG RAWA,SMK,45381775,JALAN PERMATANG RAWA,14000,PULAU PINANG,BUKIT MERTAJAM,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEA0006,SEKOLAH MENENGAH KEBANGSAAN SAMA GAGAH,SMK,43972214,PERMATANG PAUH,13500,PULAU PINANG,BUKIT MERTAJAM,PPD SEBERANG PRAI TENGAH,Bandar,Y,
PEA0007,SEKOLAH MENENGAH KEBANGSAAN TAMAN INDERAWASIH,SMK,43973561,"TINGKAT KIKIK 8,TAMAN INDERAWASIH",13600,PULAU PINANG,PERAI,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEA0008,SEKOLAH MENENGAH KEBANGSAAN ALMA,SMK,45078687,JALAN BUKIT MINYAK,14000,PULAU PINANG,BUKIT MERTAJAM,PPD SEBERANG PRAI TENGAH,Bandar,Y,
PEA0009,SEKOLAH MENENGAH KEBANGSAAN MENGKUANG,SMK,45223651,MENGKUANG,14000,PULAU PINANG,BUKIT MERTAJAM,PPD SEBERANG PRAI TENGAH,Bandar,Y,
PEA0010,SEKOLAH MENENGAH KEBANGSAAN PERMAI INDAH,SMK,45023290,BUKIT MINYAK,14000,PULAU PINANG,BUKIT MERTAJAM,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEA0011,SEKOLAH MENENGAH KEBANGSAAN TAMAN SEJAHTERA,SMK,45521805,TAMAN SEJAHTERA,14000,PULAU PINANG,BUKIT MERTAJAM,PPD SEBERANG PRAI TENGAH,Bandar,Y,
PEA0012,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU PERDA,SMK,45306094,BANDAR BARU PERDA,14000,PULAU PINANG,BUKIT MERTAJAM,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEA0013,SEKOLAH MENENGAH KEBANGSAAN PAUH JAYA,SMK,43805954,TAMAN PAUH JAYA,13700,PULAU PINANG,PERAI,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEA0014,SEKOLAH MENENGAH KEBANGSAAN TUN HUSSEIN ONN,SMK,43975937,"JLN TUN HUSSEIN ONN, SEBERANG JAYA",13700,PULAU PINANG,PERAI,PPD SEBERANG PRAI TENGAH,Bandar,Y,
PEA0015,SEKOLAH MENENGAH KEBANGSAAN TAMAN PERWIRA,SMK,45872758,"TAMAN PERWIRA, PERMATANG TINGGI",14100,PULAU PINANG,SIMPANG AMPAT,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEA0016,SEKOLAH MENENGAH KEBANGSAAN PERMATANG PASIR,SMK,43992860,JALAN PERMATANG PASIR,13500,PULAU PINANG,PERMATANG PAUH,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEA0017,SEKOLAH MENENGAH KEBANGSAAN MACHANG BUBUK,SMK,45521467,"JALAN 3, TAMAN MACHANG BUBUK",14020,PULAU PINANG,BUKIT MERTAJAM,PPD SEBERANG PRAI TENGAH,Bandar,Y,
PEA0018,SEKOLAH MENENGAH KEBANGSAAN GUAR PERAHU INDAH,SMK,45211025,KUBANG SEMANG,14400,PULAU PINANG,BUKIT MERTAJAM,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEA1090,SEKOLAH MENENGAH KEBANGSAAN ABDULLAH MUNSHI,SMK,42813245,JALAN P.RAMLEE,10460,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEA1091,SEKOLAH MENENGAH KEBANGSAAN (P) SRI MUTIARA,SMK,42827039,JALAN AIR ITAM,10460,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEA1092,SEKOLAH MENENGAH KEBANGSAAN HUTCHINGS,SMK,42611425,LEBOH FARQUHAR,10200,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEA1093,SEKOLAH MENENGAH KEBANGSAAN BUKIT GAMBIR,SMK,46590053,JALAN BUKIT GAMBIER,11700,PULAU PINANG,GELUGOR,PPD TIMUR LAUT,Bandar,N,
PEA1094,SEKOLAH MENENGAH KEBANGSAAN AIR ITAM,SMK,48272688,JALAN THEAN TEIK,11500,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEA1210,SEKOLAH MENENGAH KEBANGSAAN HAMID KHAN,SMK,46585462,"LORONG DELIMA 8, ISLAND GLADES",11700,PULAU PINANG,GELUGOR,PPD TIMUR LAUT,Bandar,N,
PEA1211,SEKOLAH MENENGAH KEBANGSAAN TELOK KUMBAR,SMK,46491536,JALAN TELOK KUMBAR,11920,PULAU PINANG,BAYAN LEPAS,PPD BARAT DAYA,Bandar,N,
PEA1212,SEKOLAH MENENGAH KEBANGSAAN BUKIT JAMBUL,SMK,46564826,JALAN BUKIT GAMBIER,11700,PULAU PINANG,GELUGOR,PPD TIMUR LAUT,Bandar,N,
PEA1213,SEKOLAH MENENGAH KEBANGSAAN SUNGAI NIBONG,SMK,46463206,SUNGAI NIBONG,11900,PULAU PINANG,BAYAN LEPAS,PPD TIMUR LAUT,Bandar,Y,
PEA2051,SEKOLAH MENENGAH KEBANGSAAN PERMATANG TOK JAYA,MODEL KHAS,43564060,SUNGAI DUA,13800,PULAU PINANG,BUTTERWORTH,PPD SEBERANG PERAI UTARA,Bandar,Y,
PEA2052,SEKOLAH MENENGAH KEBANGSAAN DATUK HAJI AHMAD SAID,SMK,43563994,SUNGAI DUA,13800,PULAU PINANG,BUTTERWORTH,PPD SEBERANG PERAI UTARA,Bandar,N,
PEA2053,SEKOLAH MENENGAH KEBANGSAAN DATUK ONN,SMK,43331350,"JALAN GANGSA, MUKIM 9",13000,PULAU PINANG,BUTTERWORTH,PPD SEBERANG PERAI UTARA,Bandar,N,
PEA2054,SEKOLAH MENENGAH KEBANGSAAN DATUK HAJI AHMAD BYWI,SMK,45751142,JALAN DATUK HAJI AHMAD BYWI,13200,PULAU PINANG,KEPALA BATAS,PPD SEBERANG PERAI UTARA,Bandar,N,
PEA2055,SEKOLAH MENENGAH KEBANGSAAN SRI MUDA,SMK,45791130,PENAGA,13100,PULAU PINANG,PENAGA,PPD SEBERANG PERAI UTARA,Bandar,N,
PEA2056,SEKOLAH MENENGAH KEBANGSAAN CHUNG LING BUTTERWORTH,SMK,43316480,JLN ONG YI HOW,13400,PULAU PINANG,BUTTERWORTH,PPD SEBERANG PERAI UTARA,Bandar,N,
PEA2057,SEKOLAH MENENGAH KEBANGSAAN TELOK AIR TAWAR,SMK,43512320,TELOK AYER TAWAR,13050,PULAU PINANG,BUTTERWORTH,PPD SEBERANG PERAI UTARA,Bandar,Y,
PEA2058,SEKOLAH MENENGAH KEBANGSAAN DATO' KAILAN,SMK,45753894,PENGETUA SMK DATO' KAILAN,13200,PULAU PINANG,KEPALA BATAS,PPD SEBERANG PERAI UTARA,Bandar,N,
PEA2082,SEKOLAH MENENGAH KEBANGSAAN MAK MANDIN,SMK,43236384,1228 TINGKAT MAK MANDIN 2,13400,PULAU PINANG,BUTTERWORTH,PPD SEBERANG PERAI UTARA,Bandar,Y,
PEA2083,SEKOLAH MENENGAH KEBANGSAAN BAGAN JAYA,SMK,43245914,JALAN ONG YI HOW,13400,PULAU PINANG,BUTTERWORTH,PPD SEBERANG PERAI UTARA,Bandar,N,
PEA2084,SEKOLAH MENENGAH KEBANGSAAN POKOK SENA,SMK,45735844,POKOK SENA,13220,PULAU PINANG,KEPALA BATAS,PPD SEBERANG PERAI UTARA,Bandar,Y,
PEA2085,SEKOLAH MENENGAH KEBANGSAAN KAMPONG SELAMAT,SMK,45735087,TASEK GELUGOR,13300,PULAU PINANG,TASEK GELUGOR,PPD SEBERANG PERAI UTARA,Bandar,N,
PEA2086,SEKOLAH MENENGAH KEBANGSAAN BERTAM INDAH,SMK,45792304,TAMAN BERTAM INDAH,13200,PULAU PINANG,KEPALA BATAS,PPD SEBERANG PERAI UTARA,Bandar,N,
PEA2087,SEKOLAH MENENGAH KEBANGSAAN KEPALA BATAS,SMK,45792911,JALAN TIGA,13200,PULAU PINANG,KEPALA BATAS,PPD SEBERANG PERAI UTARA,Bandar,Y,
PEA2088,SEKOLAH MENENGAH KEBANGSAAN DATO' HAJI HASSAN NOH,SMK,45757085,PENAGA,13100,PULAU PINANG,PENAGA,PPD SEBERANG PERAI UTARA,Bandar,Y,
PEA2089,KOLEJ TINGKATAN ENAM DESA MURNI,KT6,43567569,SUNGAI DUA,13800,PULAU PINANG,BUTTERWORTH,PPD SEBERANG PERAI UTARA,Bandar,N,
PEA2090,SEKOLAH MENENGAH KEBANGSAAN GEMILANG,SMK,43511742,"JLN PYNG BENGGALI, TELOK AIR TAWAR",13050,PULAU PINANG,BUTTERWORTH,PPD SEBERANG PERAI UTARA,Bandar,N,
PEA2091,SEKOLAH MENENGAH SAINS KEPALA BATAS,SBP,45751592,JALAN TUN HAMDAN SHEIKH TAHIR,13200,PULAU PINANG,KEPALA BATAS,PPD SEBERANG PERAI UTARA,Bandar,N,
PEA2092,SEKOLAH MENENGAH KEBANGSAAN BERTAM PERDANA,SMK,45750759,BERTAM PERDANA 3,13200,PULAU PINANG,KEPALA BATAS,PPD SEBERANG PERAI UTARA,Bandar,N,
PEA3033,SEKOLAH MENENGAH KEBANGSAAN RAJA TUN UDA,SMK,46432772,JALAN TENGAH,11950,PULAU PINANG,BAYAN LEPAS,PPD BARAT DAYA,Bandar,N,
PEA3034,SEKOLAH MENENGAH KEBANGSAAN SERI BALIK PULAU,SMK,48668262,JALAN SUNGAI NIPAH,11020,PULAU PINANG,BALIK PULAU,PPD BARAT DAYA,Bandar,Y,
PEA3035,SEKOLAH MENENGAH KEBANGSAAN BATU MAUNG,SMK,46266584,JALAN PERMATANG DAMAR LAUT,11960,PULAU PINANG,BAYAN LEPAS,PPD BARAT DAYA,Bandar,N,
PEA3036,SEKOLAH MENENGAH KEBANGSAAN TELUK BAHANG,SMK,48814636,TELUK BAHANG,11050,PULAU PINANG,TELUK BAHANG,PPD BARAT DAYA,Luar Bandar,N,
PEA3037,Sekolah Menengah Kebangsaan Seri Bayu,SMK,46495144,"JALAN KG MASJID, TELUK KUMBAR",11920,PULAU PINANG,BAYAN LEPAS,PPD BARAT DAYA,Bandar,Y,
PEA3038,SEKOLAH MENENGAH KEBANGSAAN PONDOK UPEH,SMK,48660217,JALAN BALIK PULAU,11000,PULAU PINANG,BALIK PULAU,PPD BARAT DAYA,Bandar,N,
PEA3039,SEKOLAH MENENGAH KEBANGSAAN BAYAN LEPAS,SMK,46431068,JALAN PERMATANG DAMAR LAUT,11900,PULAU PINANG,PULAU PINANG,PPD BARAT DAYA,Bandar,N,
PEA4001,SEKOLAH MENENGAH KEBANGSAAN SUNGAI ACHEH,SMK,45931805,TANJONG BEREMBANG,14310,PULAU PINANG,NIBONG TEBAL,PPD SEBERANG PRAI SELATAN,Bandar,Y,
PEA4002,SEKOLAH MENENGAH KEBANGSAAN VALDOR,SMK,45821037,"JALAN VALDOR, SUNGAI BAKAP",14200,PULAU PINANG,SUNGAI JAWI,PPD SEBERANG PRAI SELATAN,Bandar,N,
PEA4003,SEKOLAH MENENGAH KEBANGSAAN SERI NIBONG,SMK,45937939,JALAN OOI KAR SENG,14300,PULAU PINANG,NIBONG TEBAL,PPD SEBERANG PRAI SELATAN,Bandar,N,
PEA4004,SEKOLAH MENENGAH KEBANGSAAN MUTIARA IMPIAN,SMK,45873660,JALAN BESAR,14100,PULAU PINANG,SIMPANG AMPAT,PPD SEBERANG PRAI SELATAN,Bandar,N,
PEA4005,SEKOLAH MENENGAH KEBANGSAAN JAWI,SMK,45823307,JALAN SERINDIT,14200,PULAU PINANG,SUNGAI JAWI,PPD SEBERANG PRAI SELATAN,Bandar,Y,
PEA4006,SEKOLAH MENENGAH KEBANGSAAN TAMAN WIDURI,SMK,45820622,"LORONG 4 TAMAN WIDURI, TAMAN WIDURI",14200,PULAU PINANG,SUNGAI JAWI,PPD SEBERANG PRAI SELATAN,Bandar,N,
PEA4007,SEKOLAH MENENGAH KEBANGSAAN SAUJANA INDAH,SMK,45942913,"JLN TRANSKRIAN,TRANSKRIAN",14300,PULAU PINANG,NIBONG TEBAL,PPD SEBERANG PRAI SELATAN,Bandar,Y,
PEA4008,SEKOLAH MENENGAH KEBANGSAAN BATU KAWAN,SMK,45884296,"JALAN TANJUNG TIGA, BATU KAWAN",14110,PULAU PINANG,SIMPANG AMPAT,PPD SEBERANG PRAI SELATAN,Bandar,Y,
PEA4009,SEKOLAH MENENGAH KEBANGSAAN BANDAR TASEK MUTIARA,SMK,45070506,JALAN TASEK,14120,PULAU PINANG,SPG AMPAT,PPD SEBERANG PRAI SELATAN,Bandar,N,
PEA4010,SEKOLAH MENENGAH KEBANGSAAN TASEK,SMK,45873590,TAMAN PUTERI GUNUNG,14120,PULAU PINANG,SIMPANG AMPAT,PPD SEBERANG PRAI SELATAN,Bandar,Y,
PEA4011,SEKOLAH MENENGAH KEBANGSAAN JIT SIN II,SMK,N,"LOT 1340,MUKIM 15",14120,PULAU PINANG,SEBERANG PERAI SELATAN,PPD SEBERANG PRAI SELATAN,Bandar,N,
PEB0042,SEKOLAH MENENGAH KEBANGSAAN TINGGI BUKIT MERTAJAM,SMK,45393420,"77 , JALAN SRI BUKIT",14000,PULAU PINANG,BUKIT MERTAJAM,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEB0043,SEKOLAH MENENGAH KEBANGSAAN JALAN DAMAI,SMK,45387267,"JALAN DAMAI, KAMPUNG BARU",14000,PULAU PINANG,BUKIT MERTAJAM,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEB0044,SEKOLAH MENENGAH KEBANGSAAN CONVENT (M) BUKIT MERTAJAM,SMK,45384996,JLN KULIM,14000,PULAU PINANG,BUKIT MERTAJAM,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEB0045,SEKOLAH MENENGAH KEBANGSAAN JIT SIN,SMK,45391036,"JLN BINJAI, TMN SRI RAMBAI",14000,PULAU PINANG,BUKIT MERTAJAM,PPD SEBERANG PRAI TENGAH,Bandar,N,
PEB1093,SEKOLAH MENENGAH KEBANGSAAN PEREMPUAN CHINA PULAU PINANG,SMK,42277124,"2, JALAN GOTTLIEB",10350,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEB1094,PENANG FREE SCHOOL,SMK,42815814,JALAN MASJID NEGERI,11600,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEB1095,SEKOLAH MENENGAH KEBANGSAAN CHUNG HWA CONFUCIAN,SMK,46583414,"2, PESIARAN TEMBAGA",11600,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEB1096,SEKOLAH MENENGAH KEBANGSAAN CHUNG LING,SMK,48282435,KAMPUNG BARU,11400,PULAU PINANG,GEORGE TOWN,PPD TIMUR LAUT,Bandar,N,
PEB1097,SEKOLAH MENENGAH KEBANGSAAN CONVENT GREEN LANE,SMK,42814842,JLN MASJID NEGERI,11600,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEB1098,SEKOLAH MENENGAH KEBANGSAAN CONVENT DATUK KERAMAT,SMK,42279908,"421, JALAN DATUK KERAMAT",10150,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEB1099,SEKOLAH MENENGAH KEBANGSAAN CONVENT LEBUH LIGHT,SMK,42633894,36 LEBUH LIGHT,10200,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEB1100,SEKOLAH MENENGAH KEBANGSAAN CONVENT PULAU TIKUS,SMK,42262677,1 LORONG MAKTAB,10250,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEB1102,SEKOLAH MENENGAH KEBANGSAAN GEORGETOWN,SMK,48284884,LORONG BATU LANCHANG,11600,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,Y,
PEB1103,SEKOLAH MENENGAH KEBANGSAAN HENG EE,SMK,42824402,99 JALAN HAMILTON,11600,PULAU PINANG,GEORGE TOWN,PPD TIMUR LAUT,Bandar,N,
PEB1106,SEKOLAH MENENGAH KEBANGSAAN (L) METHODIST,SMK,42293986,250 JLN AYER ITAM,10460,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEB1107,SEKOLAH MENENGAH KEBANGSAAN (P) METHODIST,SMK,42263073,42  JALAN ANSON,10400,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEB1108,SEKOLAH MENENGAH KEBANGSAAN PHOR TAY,SMK,46442772,"731, JALAN SUNGAI DUA",11700,PULAU PINANG,GELUGOR,PPD TIMUR LAUT,Bandar,N,
PEB1109,SEKOLAH MENENGAH KEBANGSAAN (P) ST GEORGE,SMK,42295855,JALAN MACALISTER,10450,PULAU PINANG,GEORGE TOWN,PPD TIMUR LAUT,Bandar,Y,
PEB1110,SEKOLAH MENENGAH KEBANGSAAN ST XAVIER,SMK,42610411,LEBUH FARQUHAR,10200,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEB1112,SEKOLAH MENENGAH KEBANGSAAN TUNKU PUAN HABSAH,SMK,42297299,JLN SEPOY LINES,10450,PULAU PINANG,GEORGE TOWN,PPD TIMUR LAUT,Bandar,N,
PEB1113,SEKOLAH MENENGAH KEBANGSAAN UNION,SMK,42277411,132 JALAN YORK,10450,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEB1114,SEKOLAH MENENGAH KEBANGSAAN WESTLANDS,SMK,42271695,"3, JALAN KHAW SIM BEE",10400,PULAU PINANG,GEORGETOWN,PPD TIMUR LAUT,Bandar,N,
PEB2059,SEKOLAH MENENGAH KEBANGSAAN CONVENT BUTTERWORTH,SMK,43237430,JALAN NEW FERRY,12100,PULAU PINANG,BUTTERWORTH,PPD SEBERANG PERAI UTARA,Bandar,N,
PEB2060,SEKOLAH MENENGAH KEBANGSAAN KAMPONG KASTAM,SMK,43231617,LORONG KAMPUNG KASTAM 1,12300,PULAU PINANG,BUTTERWORTH,PPD SEBERANG PERAI UTARA,Bandar,N,
